"100.20.200.172","12211","174.25.171.173","http","10","1238","5","415","5","823","92.070022000","0.0037","890080.43","1765147.45"
"100.1.22.200","61734","42.97.38.179","http","202","198714","71","4775","131","193939","92.119866000","0.0528","722964.53","29363564.10"
"100.20.200.166","12212","146.203.161.72","http","12","3679","6","477","6","3202","92.212683000","0.0313","121819.63","817749.40"
"92.6.85.110","16885","100.20.200.15","https","178","170175","63","4441","115","165734","92.551085000","0.1047","339331.42","12663533.91"
"92.6.85.115","16889","100.1.10.25","smtp","140","109582","86","105285","54","4297","93.143952000","0.6852","1229259.49","50169.81"
"100.1.10.25","61735","92.6.85.115","auth","2","134","1","74","1","60","93.155944000","0.0004","N/A","N/A"
"92.6.85.108","16890","100.1.10.101","https","18","2905","10","936","8","1969","93.490850000","0.0395","189689.68","399037.37"
"100.5.111.170","12235","37.115.181.48","http","24","14691","12","875","12","13816","94.333559000","0.0224","312961.06","4941565.70"
"92.6.85.116","16891","100.5.5.5","https","21","6600","11","1006","10","5594","94.371031000","0.1136","70817.02","393787.67"
"92.6.85.116","16892","100.5.5.5","https","18","4991","10","939","8","4052","94.433240000","0.0505","148796.67","642091.71"
"100.20.3.153","12239","171.142.133.184","http","12","2561","6","479","6","2082","94.533930000","0.0342","111902.82","486391.78"
"92.6.85.108","16893","100.1.10.101","https","18","4891","10","936","8","3955","94.542785000","0.0481","155646.55","657673.20"
"100.20.3.153","12240","171.142.133.184","http","12","4779","6","478","6","4301","94.562535000","0.0056","678615.79","6106122.45"
"100.5.111.170","12246","185.78.156.201","http","144","150852","43","2928","101","147924","95.062837000","0.0420","557953.41","28188080.61"
"100.20.3.153","12247","74.252.29.143","http","10","2012","5","419","5","1593","97.574335000","0.0327","102391.79","389284.30"
"100.20.3.153","12248","74.252.29.143","http","30","17246","15","1078","15","16168","97.592072000","0.0102","841694.32","12623853.21"
"92.6.85.108","16897","100.20.200.15","https","67","52803","26","1999","41","50804","97.601376000","0.0579","276162.19","7018581.20"
"100.20.3.153","12249","74.252.29.143","http","12","3305","6","484","6","2821","97.603189000","0.0034","1149302.46","6698723.66"
"89.44.100.113","16898","100.20.200.15","https","23","8248","12","1075","11","7173","97.681139000","0.0953","90224.30","602026.90"
"89.44.100.113","16899","100.20.200.15","https","29","14930","14","1206","15","13724","97.722860000","0.0527","182938.62","2081799.05"
"92.6.85.110","newbay-snc-mc","100.1.10.101","https","99","79631","41","2994","58","76637","98.661004000","0.2697","88800.57","2273015.78"
"100.20.200.172","12250","213.157.162.74","http","12","3199","6","481","6","2718","99.084232000","0.0104","368405.94","2081761.61"
"100.20.200.172","12251","213.157.162.74","http","10","1889","5","414","5","1475","99.090854000","0.0034","985127.90","3509815.59"
"100.20.140.237","12252","9.243.169.120","http","10","1692","5","415","5","1277","99.253373000","0.0170","195305.61","600976.53"
"100.20.140.237","12253","9.243.169.120","http","71","60725","29","1997","42","58728","99.258119000","0.0117","1360933.64","40022489.14"
"100.20.200.210","12254","92.6.40.4","http","12","3276","6","479","6","2797","99.323079000","0.0042","903134.57","5273627.15"
"100.20.200.172","12255","85.32.122.58","http","10","2008","5","418","5","1590","100.104198000","0.0116","287730.17","1094475.99"
"100.20.200.172","12256","85.32.122.58","http","16","7408","8","615","8","6793","100.109817000","0.0054","911279.87","10065567.70"
"100.20.200.166","12257","50.246.113.96","http","235","239012","77","5172","158","233840","100.254846000","0.0709","583171.25","26366737.14"
"100.5.111.170","12258","103.229.197.152","http","12","3924","6","482","6","3442","100.363278000","0.0106","364702.54","2604369.62"
"100.5.111.170","12259","103.229.197.152","http","14","5798","7","547","7","5251","100.368774000","0.0045","972444.44","9335111.11"
"100.1.22.200","61736","203.20.44.168","http","10","1958","5","427","5","1531","101.183122000","0.0052","651162.79","2334731.22"
"100.5.111.170","12260","118.165.82.113","http","12","4134","6","481","6","3653","101.383494000","0.0149","258723.86","1964902.84"
"100.5.111.170","12261","118.165.82.113","http","32","19428","16","1140","16","18288","101.389863000","0.0066","1384965.83","22217767.65"
"100.5.20.4","56226","92.6.85.108","16912","1132","1124327","738","1098315","394","26012","102.867653000","3.7350","2352507.12","55715.72"
"89.44.100.103","16917","100.20.3.73","ssh","665","69991","423","38996","242","30995","103.059155000","44.2500","7050.13","5603.62"
"100.5.111.170","12269","141.6.7.91","http","18","8632","9","679","9","7953","103.115121000","0.0271","200413.22","2347402.60"
"100.20.200.172","12270","133.213.102.29","http","12","2844","6","481","6","2363","103.124615000","0.0204","188933.08","928168.12"
"100.20.200.172","12271","133.213.102.29","http","12","4826","6","480","6","4346","103.130609000","0.0050","766008.38","6935567.52"
"100.5.111.170","12272","141.6.7.91","http","28","16298","14","1008","14","15290","103.132607000","0.0088","921178.89","13973040.90"
"100.20.200.172","12273","133.213.102.29","http","32","20370","16","1140","16","19230","103.136732000","0.0076","1198580.63","20218162.70"
"100.20.140.237","12274","125.205.220.223","http","10","1318","5","419","5","899","103.275395000","0.0048","693995.86","1489026.92"
"92.6.85.103","16919","100.1.10.25","smtp","27","4008","14","2607","13","1401","103.490251000","3.0298","6883.65","3699.27"
"92.6.85.116","16920","100.1.10.101","https","27","13257","13","1134","14","12123","103.491997000","0.0522","173853.05","1858571.92"
"92.6.85.110","16922","100.1.10.101","https","19","3478","11","1002","8","2476","103.941581000","0.0790","101522.33","250867.55"
"92.6.85.110","16923","100.1.10.101","https","18","2284","10","935","8","1349","103.981558000","0.0384","194999.87","281342.06"
"100.20.200.172","12283","69.24.17.77","http","12","4657","6","484","6","4173","104.157071000","0.0060","646194.93","5571428.57"
"100.1.22.200","61738","135.100.153.168","http","10","1767","5","417","5","1350","104.203540000","0.0405","82427.36","266851.16"
"100.1.22.200","61739","135.100.153.168","http","35","23967","17","1208","18","22759","104.236268000","0.0076","1268740.97","23903374.03"
"100.1.101.114","61740","12.120.97.131","ftp","208","17558","128","9008","80","8550","104.237903000","273.3716","263.61","250.21"
"100.20.3.153","12288","176.191.126.32","http","12","2783","6","486","6","2297","104.617394000","0.0297","130865.03","618512.29"
"89.44.100.109","16925","100.1.10.101","https","19","3714","11","1000","8","2714","104.875604000","0.0883","90572.53","245813.85"
"89.44.100.109","16926","100.1.10.101","https","27","12701","13","1133","14","11568","104.921426000","0.0420","215943.20","2204793.44"
"92.6.85.116","16927","100.20.200.15","https","18","3704","10","943","8","2761","105.281841000","0.0387","194779.38","570292.53"
"100.20.140.237","12297","201.79.193.102","http","16","7070","8","615","8","6455","105.283965000","0.0396","124248.70","1304106.27"
"89.44.100.109","16929","100.5.5.5","https","121","111925","43","3118","78","108807","105.971767000","0.0766","325682.20","11365139.05"
"100.5.111.170","12308","44.61.129.179","http","62","49975","26","1800","36","48175","106.408986000","0.0256","562324.27","15049984.38"
"100.1.10.25","61741","92.6.85.103","auth","2","134","1","74","1","60","106.487438000","0.0004","N/A","N/A"
"100.20.3.73","12315","75.4.98.115","http","17","7346","9","668","8","6678","106.836963000","0.2483","21522.27","215158.22"
"100.20.3.73","12316","75.4.98.115","http","10","1231","5","419","5","812","106.847828000","0.0036","926222.71","1794970.99"
"100.20.3.73","12317","75.4.98.115","http","10","1298","5","418","5","880","106.852450000","0.0033","1006016.85","2117930.20"
"100.20.3.73","12319","75.4.98.115","http","10","1311","5","418","5","893","106.856572000","0.0037","905496.89","1934470.62"
"100.20.3.73","12320","75.4.98.115","http","10","1311","5","418","5","893","106.861320000","0.0031","1075933.08","2298584.30"
"100.20.3.73","warehouse-sss","75.4.98.115","http","10","1311","5","418","5","893","106.865441000","0.0032","1030191.00","2200862.60"
"100.20.3.73","warehouse","75.4.98.115","http","10","1311","5","418","5","893","106.869562000","0.0032","1029873.73","2200184.79"
"100.20.3.73","12323","75.4.98.115","http","10","1311","5","418","5","893","106.876060000","0.0035","953249.71","2036488.03"
"100.20.3.73","12324","75.4.98.115","http","10","1311","5","418","5","893","106.880556000","0.0033","1002097.69","2140845.07"
"100.20.3.73","12325","75.4.98.115","http","10","1311","5","418","5","893","106.884804000","0.0031","1071794.87","2289743.59"
"100.20.3.73","12326","75.4.98.115","http","10","1311","5","418","5","893","106.888924000","0.0031","1070765.29","2287544.03"
"100.20.3.73","12327","75.4.98.115","http","10","1311","5","418","5","893","106.893174000","0.0035","961472.11","2054054.05"
"100.20.3.73","12328","75.4.98.115","http","10","1311","5","418","5","893","106.897419000","0.0031","1070080.00","2286080.00"
"100.20.3.73","12329","75.4.98.115","http","10","1311","5","418","5","893","106.901541000","0.0033","1005714.29","2148571.43"
"100.20.3.73","12330","75.4.98.115","http","10","1311","5","418","5","893","106.905665000","0.0031","1079406.07","2306003.87"
"100.20.3.73","12331","75.4.98.115","http","10","1311","5","418","5","893","106.909538000","0.0035","957069.26","2044647.97"
"100.20.3.73","12332","75.4.98.115","http","10","1311","5","418","5","893","106.913908000","0.0030","1112441.78","2376580.17"
"100.20.3.73","12333","75.4.98.115","http","10","1311","5","418","5","893","106.918031000","0.0032","1030191.00","2200862.60"
"100.20.3.73","12335","75.4.98.115","http","10","1311","5","418","5","893","106.922280000","0.0031","1068370.61","2282428.12"
"100.20.3.73","12336","75.4.98.115","http","10","1311","5","418","5","893","106.926400000","0.0033","999402.27","2135086.67"
"100.20.3.73","12337","75.4.98.115","http","10","1311","5","418","5","893","106.930522000","0.0031","1074550.13","2295629.82"
"100.20.3.73","12338","75.4.98.115","http","10","1311","5","418","5","893","106.934647000","0.0032","1031144.00","2202898.55"
"100.20.3.73","12339","75.4.98.115","http","10","1311","5","418","5","893","106.938767000","0.0031","1082200.65","2311974.11"
"100.20.3.73","12340","75.4.98.115","http","10","1311","5","418","5","893","106.943517000","0.0031","1077666.77","2302288.11"
"100.20.3.73","12341","75.4.98.115","http","10","1311","5","418","5","893","106.947639000","0.0029","1164750.96","2488331.59"
"100.20.3.73","12342","75.4.98.115","http","10","1311","5","418","5","893","106.951511000","0.0031","1076625.89","2300064.39"
"100.20.3.73","12343","75.4.98.115","http","10","1311","5","418","5","893","106.955632000","0.0032","1030508.47","2201540.83"
"100.20.3.73","12344","75.4.98.115","http","10","1311","5","418","5","893","106.959630000","0.0032","1043695.38","2229712.86"
"100.20.3.73","italk","75.4.98.115","http","10","1311","5","418","5","893","106.963626000","0.0031","1076625.89","2300064.39"
"100.20.3.73","12346","75.4.98.115","http","10","1394","5","420","5","974","106.967374000","0.0032","1033846.15","2397538.46"
"100.20.3.73","12347","75.4.98.115","http","10","1394","5","420","5","974","106.971622000","0.0033","1008706.09","2339237.47"
"100.20.3.73","12348","75.4.98.115","http","10","1394","5","420","5","974","106.975992000","0.0032","1034801.36","2399753.62"
"100.20.3.73","12349","75.4.98.115","http","10","1394","5","420","5","974","106.980242000","0.0036","939860.14","2179580.42"
"100.20.3.73","12350","75.4.98.115","http","10","1394","5","420","5","974","106.984739000","0.0036","927920.46","2151891.74"
"100.20.3.73","12351","75.4.98.115","http","10","1394","5","420","5","974","106.989235000","0.0032","1037998.15","2407167.13"
"100.20.3.73","12353","75.4.98.115","http","10","1394","5","420","5","974","106.993608000","0.0036","927408.23","2150703.84"
"100.20.3.73","12354","75.4.98.115","http","10","1394","5","420","5","974","106.998229000","0.0029","1166261.71","2704616.45"
"100.20.3.73","12355","75.4.98.115","http","10","1394","5","420","5","974","107.008475000","0.0268","125265.63","290496.96"
"100.20.3.73","12356","75.4.98.115","http","10","1394","5","420","5","974","107.036330000","0.0032","1035120.15","2400492.91"
"100.20.3.73","12357","75.4.98.115","http","10","1394","5","420","5","974","107.040328000","0.0055","611576.27","1418274.48"
"100.20.3.73","12358","75.4.98.115","http","10","1394","5","420","5","974","107.046948000","0.0035","961648.54","2230108.76"
"100.20.3.73","12359","75.4.98.115","http","10","1394","5","420","5","974","107.051194000","0.0034","996145.86","2310109.69"
"100.20.3.73","12360","75.4.98.115","http","10","1394","5","420","5","974","107.055696000","0.0047","715654.95","1659637.91"
"100.20.3.73","12361","75.4.98.115","http","10","1394","5","420","5","974","107.061312000","0.0036","927152.32","2150110.38"
"100.20.3.73","12362","75.4.98.115","http","10","1394","5","420","5","974","107.065936000","0.0029","1164644.71","2700866.55"
"100.20.3.73","12363","75.4.98.115","http","10","1311","5","418","5","893","107.070058000","0.0031","1080801.55","2308985.13"
"100.20.3.73","12364","75.4.98.115","http","10","1311","5","418","5","893","107.074055000","0.0030","1120268.01","2393299.83"
"100.20.3.73","12365","75.4.98.115","http","10","1311","5","418","5","893","107.077927000","0.0030","1110594.49","2372633.68"
"100.20.3.73","12366","75.4.98.115","http","10","1311","5","418","5","893","107.081800000","0.0030","1116900.47","2386105.54"
"100.5.111.170","12368","44.239.196.145","http","12","4323","6","481","6","3842","107.157503000","0.0281","136856.71","1093146.50"
"100.5.111.170","12369","44.239.196.145","http","10","1146","5","413","5","733","107.181737000","0.0032","1020067.92","1810435.32"
"100.1.22.200","61742","107.73.53.73","http","12","3414","6","480","6","2934","107.250943000","0.0287","133667.50","817042.61"
"100.1.22.200","61743","107.73.53.73","http","10","1895","5","412","5","1483","107.275800000","0.0033","1008876.65","3631466.18"
"100.20.200.166","12370","27.17.127.203","http","22","11996","11","815","11","11181","107.335136000","0.0295","221166.89","3034192.67"
"100.20.200.166","12371","27.17.127.203","http","12","4128","6","484","6","3644","107.359262000","0.0037","1034464.33","7788405.02"
"92.6.85.108","16933","100.20.200.15","https","23","8280","12","1074","11","7206","107.671794000","0.0890","96583.82","648028.87"
"92.6.85.108","16934","100.20.200.15","https","18","2865","10","942","8","1923","107.723369000","0.0364","207163.87","422904.58"
"92.6.85.110","16935","100.20.200.15","https","19","3169","11","1009","8","2160","109.031926000","0.0792","101929.49","218203.86"
"92.6.85.110","16936","100.20.200.15","https","18","2832","10","942","8","1890","109.072511000","0.0380","198446.35","398156.68"
"100.5.111.170","12372","188.253.167.238","http","12","2503","6","491","6","2012","109.452767000","0.0169","232770.37","953837.04"
"89.44.100.113","16939","100.5.5.5","https","19","2931","11","1006","8","1925","109.852258000","0.1954","41191.52","78820.76"
"89.44.100.113","16940","100.5.5.5","https","31","16578","14","1203","17","15375","109.896475000","0.1013","94982.43","1213927.60"
"89.44.100.113","16941","100.5.5.5","https","20","6066","11","1005","9","5061","109.999298000","0.0480","167629.21","844150.70"
"100.20.3.73","12373","75.4.98.115","http","12","3071","6","480","6","2591","110.093976000","0.0042","904806.79","4884071.63"
"92.6.85.116","16942","100.20.200.15","https","21","7071","11","1009","10","6062","110.331946000","0.0797","101254.39","608329.15"
"92.6.85.116","16943","100.20.200.15","https","18","4737","10","942","8","3795","110.373292000","0.0376","200324.30","807039.00"
"100.20.200.172","12374","148.205.64.199","http","12","3558","6","488","6","3070","111.175401000","0.0059","665416.74","4186125.79"
"100.20.3.153","12375","200.15.221.68","http","14","5815","7","560","7","5255","111.655466000","0.0158","283096.37","2656556.08"
"100.20.3.153","12376","200.15.221.68","http","24","13461","12","888","12","12573","111.664084000","0.0065","1095282.15","15507863.09"
"100.20.200.172","12377","75.170.194.42","http","12","4055","6","481","6","3574","112.187742000","0.0509","75526.51","561188.64"
"100.5.111.170","12378","148.74.55.146","http","12","3579","6","481","6","3098","112.195241000","0.0482","79870.48","514425.67"
"100.20.200.172","12379","75.170.194.42","http","86","75388","34","2328","52","73060","112.220097000","0.0182","1021500.66","32057920.14"
"100.5.111.170","12380","148.74.55.146","http","12","4342","6","479","6","3863","112.229314000","0.0137","278893.74","2249199.42"
"100.20.200.210","12381","92.6.40.4","http","10","1706","5","415","5","1291","112.344269000","0.0045","738927.22","2298686.85"
"100.5.111.170","12382","152.116.193.219","http","12","4043","6","483","6","3560","112.483055000","0.0307","125756.69","926902.30"
"100.5.111.170","12383","152.116.193.219","http","12","2922","6","483","6","2439","112.505039000","0.0085","456090.65","2303116.15"
"37.200.171.90","45278","100.20.200.169","telnet","1","60","1","60","0","0","112.574868000","0.0000","N/A","N/A"
"100.20.3.73","12384","41.210.185.155","http","12","3393","6","480","6","2913","113.107771000","0.0124","310503.76","1884369.69"
"100.20.3.73","12385","41.210.185.155","http","18","9959","9","676","9","9283","113.113771000","0.0059","910284.46","12500252.48"
"92.6.85.116","16951","100.1.10.101","https","20","3503","11","1131","9","2372","113.564218000","0.0730","123999.56","260059.20"
"92.6.85.110","16959","100.1.10.25","smtp","82","65284","53","62829","29","2455","114.168836000","1.5571","322796.55","12613.05"
"100.1.10.25","61744","92.6.85.110","auth","2","134","1","74","1","60","114.177455000","0.0002","N/A","N/A"
"100.20.140.237","12398","203.142.192.107","http","16","8272","8","616","8","7656","114.334730000","0.0095","518463.97","6443766.44"
"100.20.140.237","12399","203.142.192.107","http","10","1562","5","416","5","1146","114.339600000","0.0035","950857.14","2619428.57"
"100.20.200.166","12400","77.207.107.91","http","12","2793","6","485","6","2308","114.375831000","0.0150","258925.59","1232165.50"
"100.20.140.233","12401","12.120.97.131","ftp","72","6013","45","3157","27","2856","114.582682000","79.1587","319.06","288.64"
"92.6.85.103","16962","100.1.10.101","https","101","95273","34","2520","67","92753","114.632534000","0.0674","299318.52","11016940.60"
"92.6.85.111","16964","100.1.10.25","smtp","125","99991","77","96335","48","3656","114.917851000","0.7852","981459.15","37247.26"
"100.1.10.25","61745","92.6.85.111","auth","2","134","1","74","1","60","114.926098000","0.0004","N/A","N/A"
"89.44.100.109","16965","100.20.200.15","https","63","50692","25","1933","38","48759","115.052392000","0.0560","276325.43","6970176.72"
"100.20.3.73","12410","180.236.157.58","http","12","3697","6","485","6","3212","115.235521000","0.0424","91606.66","606681.62"
"100.20.3.73","12411","180.236.157.58","http","11","1886","6","484","5","1402","115.256756000","0.0040","966550.17","2799800.30"
"100.5.111.170","12412","87.109.114.24","http","12","4338","6","485","6","3853","115.258879000","0.0275","141137.10","1121239.68"
"100.20.3.73","12413","180.236.157.58","http","24","13941","12","880","12","13061","115.261628000","0.0156","450675.37","6688944.37"
"100.5.111.170","12414","87.109.114.24","http","42","29934","19","1341","23","28593","115.274871000","0.0108","988755.76","21082396.31"
"100.1.22.200","61746","145.41.93.203","http","14","5385","7","555","7","4830","115.294109000","0.0255","174254.32","1516483.52"
"100.1.22.200","61747","145.41.93.203","http","12","5205","6","488","6","4717","115.315217000","0.0032","1202711.03","11625385.09"
"100.20.3.153","12432","193.193.141.56","http","12","3795","6","479","6","3316","116.678588000","0.0248","154223.85","1067654.04"
"100.20.3.153","12433","193.193.141.56","http","12","3367","6","478","6","2889","116.698446000","0.0050","767255.22","4637239.17"
"92.6.85.108","16970","100.5.5.5","https","18","3208","10","940","8","2268","116.772774000","0.0439","171438.99","413642.17"
"92.6.85.108","16971","100.10.20.4","http","1361","1175275","520","45717","841","1129558","116.892567000","53.3005","6861.78","169538.12"
"100.5.111.170","12440","78.186.125.230","http","77","72294","27","1872","50","70422","117.524789000","0.0396","378306.01","14231338.57"
"92.6.85.108","16972","100.20.200.15","https","18","3733","10","943","8","2790","117.824595000","0.0934","80738.89","238877.53"
"92.6.85.108","16973","100.20.200.15","https","36","21678","16","1338","20","20340","117.871810000","0.0458","233594.48","3551055.15"
"100.20.140.237","12441","21.167.42.30","http","12","3563","6","484","6","3079","118.354876000","0.0187","206561.75","1314057.08"
"100.20.140.237","12442","21.167.42.30","http","32","20229","16","1143","16","19086","118.360998000","0.0074","1239192.30","20692234.72"
"100.20.140.237","12443","21.167.42.30","http","12","2342","6","483","6","1859","118.369113000","0.0038","1028206.49","3957424.16"
"100.5.111.170","12444","32.214.213.165","http","10","1205","5","417","5","788","118.587975000","0.0458","72766.93","137506.82"
"100.5.111.170","12445","32.214.213.165","http","20","10865","10","746","10","10119","118.623202000","0.0061","975801.18","13236102.03"
"100.5.111.170","12446","32.214.213.165","http","10","1173","5","416","5","757","118.630070000","0.0034","983742.24","1790127.11"
"100.1.22.200","61748","198.34.126.79","http","10","1710","5","417","5","1293","119.334740000","0.0127","261831.88","811867.20"
"100.20.200.166","12447","105.186.163.134","http","12","4065","6","483","6","3582","119.397950000","0.0212","181989.45","1349660.89"
"100.20.200.166","12448","105.186.163.134","http","10","1339","5","416","5","923","119.415077000","0.0033","997901.05","2214092.95"
"100.20.3.153","12449","120.99.2.88","http","12","3099","6","483","6","2616","119.704877000","0.0329","117596.93","636922.52"
"100.20.200.172","12450","28.1.19.93","http","10","1671","5","418","5","1253","120.246025000","0.0187","178537.11","535184.20"
"92.6.85.108","16976","100.10.20.4","http","2384","1938344","936","90774","1448","1847570","120.502744000","157.2896","4616.91","93970.35"
"100.20.200.166","12451","61.207.56.117","http","10","1411","5","417","5","994","121.426763000","0.0050","666134.19","1587859.42"
"92.6.85.110","16982","100.5.5.5","https","18","5396","10","940","8","4456","122.133053000","0.0445","169060.95","801420.83"
"100.20.3.73","12453","174.129.141.106","http","10","2026","5","413","5","1613","122.286083000","0.0207","159374.85","622449.47"
"100.5.111.170","12454","130.8.225.12","http","12","2949","6","483","6","2466","122.295200000","0.0370","104525.66","533665.16"
"100.5.111.170","12456","130.8.225.12","http","10","1956","5","415","5","1541","122.328055000","0.0036","917634.05","3407407.41"
"100.20.140.237","12457","111.202.180.205","http","14","6502","7","550","7","5952","122.375149000","0.0145","303741.54","3287035.76"
"100.20.140.237","12458","111.202.180.205","http","16","8122","8","614","8","7508","122.379767000","0.0046","1060449.05","12967184.80"
"100.20.140.237","12459","111.202.180.205","http","12","3226","6","482","6","2744","122.385265000","0.0036","1075592.75","6123291.49"
"100.5.111.170","12461","189.11.79.63","http","17","8164","9","668","8","7496","122.644975000","0.2341","22829.70","256184.82"
"100.5.111.170","12462","189.11.79.63","http","10","1231","5","419","5","812","122.656714000","0.0032","1031702.06","1999384.43"
"100.5.111.170","12463","189.11.79.63","http","10","1298","5","418","5","880","122.660833000","0.0029","1163535.14","2449547.67"
"100.5.111.170","12464","189.11.79.63","http","10","1394","5","420","5","974","122.664584000","0.0030","1134368.67","2630654.96"
"100.5.111.170","12465","189.11.79.63","http","10","1394","5","420","5","974","122.668457000","0.0031","1085271.32","2516795.87"
"100.5.111.170","12466","189.11.79.63","http","10","1394","5","420","5","974","122.672453000","0.0052","644295.30","1494151.49"
"100.5.111.170","12467","189.11.79.63","http","10","1394","5","420","5","974","122.678576000","0.0031","1087378.64","2521682.85"
"100.5.111.170","12468","189.11.79.63","http","10","1394","5","420","5","974","122.682572000","0.0031","1085972.85","2518422.75"
"100.5.111.170","12469","189.11.79.63","http","10","1394","5","420","5","974","122.686569000","0.0031","1084570.69","2515171.08"
"100.5.111.170","12470","189.11.79.63","http","10","1394","5","420","5","974","122.690568000","0.0031","1082823.07","2511118.27"
"100.5.111.170","12471","189.11.79.63","http","10","1394","5","420","5","974","122.694823000","0.0035","964131.99","2235868.01"
"100.5.111.170","12472","189.11.79.63","http","10","1394","5","420","5","974","122.698821000","0.0031","1095890.41","2541422.05"
"100.5.111.170","12473","189.11.79.63","http","10","1394","5","420","5","974","122.702819000","0.0031","1094462.54","2538110.75"
"100.5.111.170","12474","189.11.79.63","http","10","1394","5","420","5","974","122.706816000","0.0032","1038639.88","2408655.33"
"100.5.111.170","12475","189.11.79.63","http","10","1394","5","420","5","974","122.710815000","0.0031","1090909.09","2529870.13"
"100.5.111.170","12476","189.11.79.63","http","10","1394","5","420","5","974","122.714927000","0.0030","1132457.03","2626221.77"
"100.5.111.170","12477","189.11.79.63","http","10","1394","5","420","5","974","122.718812000","0.0032","1039925.72","2411637.26"
"100.5.111.170","12478","189.11.79.63","http","10","1394","5","420","5","974","122.722795000","0.0031","1080385.85","2505466.24"
"100.5.111.170","12479","189.11.79.63","http","10","1394","5","420","5","974","122.726794000","0.0031","1077959.58","2499839.59"
"100.5.111.170","12480","189.11.79.63","http","10","1394","5","420","5","974","122.730791000","0.0029","1170323.93","2714036.92"
"100.5.111.170","12481","189.11.79.63","http","10","1394","5","420","5","974","122.734539000","0.0029","1140529.53","2644942.29"
"100.5.111.170","12482","189.11.79.63","http","10","1394","5","420","5","974","122.738909000","0.0030","1117764.47","2592149.04"
"100.5.111.170","12483","189.11.79.63","http","10","1394","5","420","5","974","122.742783000","0.0029","1170731.71","2714982.58"
"100.5.111.170","12484","189.11.79.63","http","10","1394","5","420","5","974","122.746406000","0.0031","1087730.66","2522499.19"
"100.5.111.170","12485","189.11.79.63","http","10","1394","5","420","5","974","122.750404000","0.0031","1083172.15","2511927.79"
"100.5.111.170","12486","189.11.79.63","http","10","1311","5","418","5","893","122.754527000","0.0030","1124033.61","2401344.54"
"100.5.111.170","12487","189.11.79.63","http","10","1311","5","418","5","893","122.758398000","0.0031","1075933.08","2298584.30"
"100.5.111.170","12488","189.11.79.63","http","10","1311","5","418","5","893","122.762271000","0.0032","1034333.44","2209712.34"
"100.5.111.170","12489","189.11.79.63","http","10","1311","5","418","5","893","122.766393000","0.0029","1164345.40","2487465.18"
"100.5.111.170","12490","189.11.79.63","http","10","1311","5","418","5","893","122.770141000","0.0030","1132024.37","2418415.71"
"100.5.111.170","12491","189.11.79.63","http","10","1311","5","418","5","893","122.774138000","0.0030","1130875.89","2415962.12"
"100.5.111.170","12492","189.11.79.63","http","10","1311","5","418","5","893","122.778010000","0.0037","899892.36","1922497.31"
"100.5.111.170","12493","189.11.79.63","http","10","1311","5","418","5","893","122.782258000","0.0030","1116154.87","2384512.68"
"100.5.111.170","12494","189.11.79.63","http","10","1311","5","418","5","893","122.786130000","0.0030","1124789.77","2402959.97"
"100.5.111.170","12495","189.11.79.63","http","10","1311","5","418","5","893","122.790003000","0.0032","1029239.77","2198830.41"
"100.5.111.170","12496","189.11.79.63","http","10","1311","5","418","5","893","122.794127000","0.0030","1121771.22","2396511.24"
"100.5.111.170","12497","189.11.79.63","http","10","1311","5","418","5","893","122.797997000","0.0029","1165156.79","2489198.61"
"100.5.111.170","12498","189.11.79.63","http","10","1311","5","418","5","893","122.801745000","0.0055","610218.98","1303649.64"
"100.5.111.170","12499","189.11.79.63","http","10","1311","5","418","5","893","122.807990000","0.0030","1116154.87","2384512.68"
"100.5.111.170","12500","189.11.79.63","http","10","1311","5","418","5","893","122.811864000","0.0031","1072138.51","2290477.72"
"100.5.111.170","12501","189.11.79.63","http","10","1311","5","418","5","893","122.815859000","0.0031","1071108.26","2288276.75"
"100.5.111.170","12502","189.11.79.63","http","10","1311","5","418","5","893","122.819734000","0.0031","1084306.10","2316472.11"
"100.5.111.170","12503","189.11.79.63","http","10","1311","5","418","5","893","122.823729000","0.0031","1081500.65","2310478.65"
"100.5.111.170","12504","189.11.79.63","http","10","1311","5","418","5","893","122.827726000","0.0031","1078709.68","2304516.13"
"100.5.111.170","12505","189.11.79.63","http","10","1311","5","418","5","893","122.831725000","0.0032","1030826.14","2202219.48"
"100.5.111.170","12506","189.11.79.63","http","10","1311","5","418","5","893","122.835973000","0.0029","1172099.54","2504030.84"
"100.5.111.170","12507","189.11.79.63","http","10","1311","5","418","5","893","122.839719000","0.0031","1076279.37","2299324.11"
"100.5.111.170","12508","189.11.79.63","http","10","1311","5","418","5","893","122.843718000","0.0031","1076279.37","2299324.11"
"100.5.111.170","12509","189.11.79.63","http","10","1311","5","418","5","893","122.847715000","0.0026","1275362.32","2724637.68"
"100.5.111.170","12510","189.11.79.63","http","10","1311","5","418","5","893","122.851212000","0.0032","1045326.66","2233197.87"
"100.5.111.170","12511","189.11.79.63","http","10","1311","5","418","5","893","122.855212000","0.0032","1044673.54","2231802.56"
"100.5.111.170","12512","189.11.79.63","http","10","1311","5","418","5","893","122.859333000","0.0032","1029873.73","2200184.79"
"100.5.111.170","12513","189.11.79.63","http","10","1311","5","418","5","893","122.863330000","0.0031","1081500.65","2310478.65"
"100.5.111.170","12514","189.11.79.63","http","10","1311","5","418","5","893","122.867331000","0.0035","955155.67","2040559.84"
"100.5.111.170","12515","189.11.79.63","http","10","1311","5","418","5","893","122.871324000","0.0035","956795.42","2044062.95"
